ref,info
946794527,"<tag k=""amenity"" v=""atm""/><tag k=""brand"" v=""VietinBank""/><tag k=""brand:wikidata"" v=""Q7928459""/><tag k=""name"" v=""VietinBank""/><tag k=""operator"" v=""VietinBank""/><tag k=""operator:wikidata"" v=""Q7928459""/>"
946794532,"<tag k=""description"" v=""Anh Sang Optical Shop""/><tag k=""name"" v=""Cửa Hàng Mắt Kính Ánh Sáng""/><tag k=""name:en"" v=""Anh Sang Optical Shop""/><tag k=""shop"" v=""optician""/>"
946794548,"<tag k=""amenity"" v=""kindergarten""/><tag k=""name"" v=""Trường Mầm Non Sao Mai 3""/>"
946794558,"<tag k=""name"" v=""Cửa Hàng Thực Phẩm Vissan""/><tag k=""shop"" v=""convenience""/>"
947763347,"<tag k=""name"" v=""Cửa Hàng Beauty Salon Nhật""/><tag k=""shop"" v=""beauty""/>"
947763380,"<tag k=""description"" v=""Wedding Dress""/><tag k=""name"" v=""Tiệm Áo Cưới Thiên Thảo""/><tag k=""shop"" v=""clothes""/>"
947763431,"<tag k=""amenity"" v=""pharmacy""/><tag k=""healthcare"" v=""pharmacy""/><tag k=""name"" v=""Nhà Thuốc Tư Nhân Hoàng Diệu""/><tag k=""name:en"" v=""Hoang Dieu Private Pharmacy""/>"
947763479,"<tag k=""amenity"" v=""bank""/><tag k=""brand"" v=""Sacombank""/><tag k=""brand:wikidata"" v=""Q6123772""/><tag k=""description"" v=""Ben Nghe Branch/Chi Nhánh Bến Nghé""/><tag k=""name"" v=""Sacombank""/><tag k=""name:en"" v=""Sacombank""/><tag k=""operator"" v=""Sacombank""/>"
947763519,"<tag k=""name"" v=""Focomart""/><tag k=""shop"" v=""supermarket""/>"
947763543,"<tag k=""amenity"" v=""bank""/><tag k=""atm"" v=""yes""/><tag k=""brand"" v=""BIDV""/><tag k=""brand:wikidata"" v=""Q1003180""/><tag k=""name"" v=""BIDV""/><tag k=""official_name"" v=""Ngân hàng Đầu tư và Phát triển Việt Nam""/><tag k=""official_name:en"" v=""Bank for Investment and Development of Vietnam""/><tag k=""official_name:vi"" v=""Ngân hàng Đầu tư và Phát triển Việt Nam""/><tag k=""operator"" v=""BIDV""/>"
947763562,"<tag k=""amenity"" v=""atm""/><tag k=""name"" v=""ATM DongAbank""/><tag k=""name:en"" v=""East Asia ATM""/><tag k=""operator"" v=""East Asia""/>"
947763565,"<tag k=""name"" v=""Cửa Hàng Gas Thanh Bình""/><tag k=""shop"" v=""houseware""/>"
947763581,"<tag k=""amenity"" v=""atm""/><tag k=""brand"" v=""Techcombank""/><tag k=""brand:wikidata"" v=""Q10541776""/><tag k=""name"" v=""Techcombank""/><tag k=""opening_hours"" v=""24/7""/><tag k=""operator"" v=""Techcombank""/><tag k=""operator:wikidata"" v=""Q10541776""/>"
947763590,"<tag k=""amenity"" v=""fast_food""/><tag k=""cuisine"" v=""rice""/><tag k=""name"" v=""Thức Ăn Dinh Dưỡng Cây Thị""/>"
947763605,"<tag k=""amenity"" v=""pharmacy""/><tag k=""healthcare"" v=""pharmacy""/><tag k=""name"" v=""Nhà Thuốc Sơn La""/><tag k=""name:de"" v=""Son La Pharmacy""/><tag k=""name:en"" v=""Son La Pharmacy""/>"
947763632,"<tag k=""amenity"" v=""hospital""/><tag k=""healthcare"" v=""hospital""/><tag k=""name"" v=""Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng""/>"
960246638,"<tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Nhà Hàng Wrap&#38;Roll""/>"
1063799175,"<tag k=""email"" v=""madamecuc@hcm.vnn.vn""/><tag k=""name"" v=""Khách Sạn 64""/><tag k=""name:de"" v=""Hotel 64""/><tag k=""operator"" v=""Madame Cuc&#39;s""/><tag k=""phone"" v=""8365073""/><tag k=""tourism"" v=""hotel""/>"
1063804286,"<tag k=""email"" v=""haohiep@yahoo.com""/><tag k=""internet_access"" v=""yes""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Khách Sạn Sao Nam""/><tag k=""phone"" v=""39206472""/><tag k=""tourism"" v=""hotel""/>"
1063804287,"<tag k=""email"" v=""maiphaihotel@saigonnet.vn""/><tag k=""internet_access"" v=""wlan""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Khách Sạn Mai Phai""/><tag k=""name:de"" v=""Mai Phai""/><tag k=""phone"" v=""38365868""/><tag k=""tourism"" v=""hotel""/>"
1063804290,"<tag k=""name"" v=""Khách Sạn Hà Vy""/><tag k=""phone"" v=""38369123""/><tag k=""tourism"" v=""hotel""/>"
1063811183,"<tag k=""email"" v=""missloi@hcm.fpt.vn""/><tag k=""name"" v=""Khách Sạn Cô Lợi""/><tag k=""phone"" v=""38379589""/><tag k=""tourism"" v=""hotel""/>"
1063816041,"<tag k=""addr:housenumber"" v=""173""/><tag k=""addr:street"" v=""Đường Phạm Ngũ Lão""/><tag k=""email"" v=""dragonpalacehcm@gmail.com""/><tag k=""name"" v=""Khách Sạn Dragon Palace""/><tag k=""phone"" v=""+84 838369268 / +84 838361935""/><tag k=""tourism"" v=""hotel""/>"
1063817100,"<tag k=""email"" v=""lienhahotel@yahoo.com""/><tag k=""name"" v=""Khách Sạn Liên Hà""/><tag k=""phone"" v=""38375582""/><tag k=""tourism"" v=""hotel""/>"
1123004808,"<tag k=""amenity"" v=""cinema""/>"
1124626713,"<tag k=""name"" v=""Khách Sạn Rạng Đông""/><tag k=""tourism"" v=""hotel""/>"
1138694903,"<tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Nhà Hàng Crazy Buffalo""/><tag k=""name:de"" v=""Crazy Buffalo""/>"
1138694980,"<tag k=""addr:housename"" v=""Go 2 Bar""/><tag k=""addr:housenumber"" v=""187""/><tag k=""addr:street"" v=""Đường Ðề Thám""/><tag k=""amenity"" v=""bar""/><tag k=""name"" v=""Go 2 Bar""/><tag k=""name:de"" v=""Go 2 Bar""/>"
1138696083,"<tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Nhà Hàng Pizza Fixme""/>"
1138696084,"<tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Cà Phê Amenity""/>"
1198177163,"<tag k=""addr:housenumber"" v=""175/10-12""/><tag k=""addr:street"" v=""Đường Phạm Ngũ Lão""/><tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""vietnamese""/><tag k=""name"" v=""Nhà Hàng Đồ Ăn Việt Nam Aroma""/><tag k=""name:de"" v=""Vietnamese Aroma""/><tag k=""phone"" v=""+84838370447""/>"
1256312346,"<tag k=""amenity"" v=""cafe""/><tag k=""cuisine"" v=""australian""/><tag k=""name"" v=""Cà Phê Hog&#39;s Breath""/><tag k=""name:de"" v=""Hog&#39;s Breath Cafe""/><tag k=""wheelchair"" v=""yes""/>"
1274090637,"<tag k=""amenity"" v=""atm""/><tag k=""brand"" v=""Vietcombank""/><tag k=""brand:wikidata"" v=""Q6122995""/><tag k=""brand:wikipedia"" v=""en:Vietcombank""/><tag k=""name"" v=""ATM Vietcombank""/><tag k=""operator"" v=""Vietcombank""/><tag k=""operator:wikidata"" v=""Q6122995""/><tag k=""operator:wikipedia"" v=""en:Vietcombank""/>"
1274090654,"<tag k=""amenity"" v=""atm""/><tag k=""name"" v=""ATM DongA Bank""/><tag k=""operator"" v=""Dong A""/>"
1274090728,"<tag k=""amenity"" v=""college""/><tag k=""name"" v=""Trường Đại Học Ngân Hàng""/>"
1274090743,"<tag k=""amenity"" v=""fuel""/>"
1274090802,"<tag k=""amenity"" v=""bank""/><tag k=""atm"" v=""yes""/><tag k=""name"" v=""ATM DongAbank""/><tag k=""operator"" v=""Đông Á""/>"
1275863719,"<tag k=""addr:street"" v=""Nguyễn Du""/><tag k=""amenity"" v=""cafe""/><tag k=""internet_access"" v=""yes""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Cà Phê Napoli""/><tag k=""smoking"" v=""yes""/>"
1340954934,"<tag k=""name"" v=""Khách Sạn Mifuki Boutique""/><tag k=""tourism"" v=""hotel""/>"
1354004591,"<tag k=""name"" v=""Khách Sạn Saigon Sports 3""/><tag k=""tourism"" v=""hotel""/>"
1378905236,"<tag k=""name"" v=""Thuan Thien Hotel""/><tag k=""tourism"" v=""hotel""/>"
1407133660,"<tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Cà Phê Terrace""/>"
1407135685,"<tag k=""addr:city"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:housenumber"" v=""32""/><tag k=""addr:street"" v=""Hàn Thuyên""/><tag k=""amenity"" v=""cafe""/><tag k=""cuisine"" v=""mediterranean""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Cà Phê Au Parc""/><tag k=""opening_hours"" v=""Mo-Sa 07:30-22:30; Su 08:00-17:00""/><tag k=""phone"" v=""3829 2772""/><tag k=""wheelchair"" v=""limited""/>"
1410052510,"<tag k=""addr:housenumber"" v=""5""/><tag k=""addr:street"" v=""Han Thuyen""/><tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Crêperie &#38; Café""/>"
1482427876,"<tag k=""name"" v=""Khách Sạn Saigon Backpacker&#39;s""/><tag k=""name:de"" v=""Saigon Backpacker&#39;s Hotel""/><tag k=""tourism"" v=""hotel""/>"
1499626823,"<tag k=""amenity"" v=""cafe""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Cà Phê The Refinery""/><tag k=""name:ja"" v=""ザ リファイナリー""/><tag k=""wheelchair"" v=""yes""/>"
1561811973,"<tag k=""name"" v=""Khách Sạn 4 Roses""/><tag k=""tourism"" v=""hotel""/>"
1588330159,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1597982717,"<tag k=""name"" v=""Maximart""/><tag k=""shop"" v=""supermarket""/>"
1606198933,"<tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Nhà Hàng Vietnamese Kitchen""/>"
1614200780,"<tag k=""addr:housenumber"" v=""92 (08) 3915 2836""/><tag k=""addr:street"" v=""Hồ Tùng Mậu""/><tag k=""amenity"" v=""pub""/><tag k=""internet_access"" v=""wlan""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Quán Bar Voodoo""/>"
1614200877,"<tag k=""addr:city"" v=""Ho Chi Minh City""/><tag k=""addr:district"" v=""Q1""/><tag k=""addr:housenumber"" v=""44""/><tag k=""addr:street"" v=""Pasteur Street, District 1""/><tag k=""addr:subdistrict"" v=""Ben Nghe""/><tag k=""amenity"" v=""bar""/><tag k=""internet_access"" v=""wlan""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Quán Bar No.5""/>"
1628403128,"<tag k=""leisure"" v=""stadium""/><tag k=""name"" v=""Sân Bóng Mini Nghĩa Thảo""/><tag k=""sport"" v=""soccer""/>"
1628403223,"<tag k=""highway"" v=""turning_circle""/>"
1628403360,"<tag k=""highway"" v=""turning_circle""/>"
1628403370,"<tag k=""highway"" v=""turning_circle""/>"
1628403475,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1628403495,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1710192560,"<tag k=""amenity"" v=""cafe""/><tag k=""brand"" v=""Highlands Coffee""/><tag k=""brand:wikidata"" v=""Q5759361""/><tag k=""cuisine"" v=""coffee_shop;vietnamese""/><tag k=""internet_access"" v=""wlan""/><tag k=""internet_access:fee"" v=""no""/><tag k=""name"" v=""Highlands Coffee""/><tag k=""name:en"" v=""Highlands Coffee""/><tag k=""takeaway"" v=""yes""/>"
1710814099,"<tag k=""barrier"" v=""gate""/>"
1711502024,"<tag k=""amenity"" v=""restaurant""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Nhà Hàng Jaspas""/><tag k=""wheelchair"" v=""yes""/>"
1756256259,"<tag k=""addr:housenumber"" v=""159""/><tag k=""addr:street"" v=""Hưng Phú, phường 8, Quận 8, Ho Chi Minh City""/><tag k=""amenity"" v=""school""/><tag k=""name"" v=""Khoa Y Tế Công Cộng ĐH Y Dược TPHCM""/>"
1756260806,"<tag k=""amenity"" v=""post_office""/><tag k=""designation"" v=""370 Phạm Thế Hiển, 3, Quận 8, Ho Chi Minh City""/><tag k=""name"" v=""Bưu điện Dương Lân""/>"
1756323428,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Trạm Xe Bus Co.op Mart Nguyễn Văn Linh""/><tag k=""public_transport"" v=""platform""/>"
1756381014,"<tag k=""amenity"" v=""kindergarten""/><tag k=""name"" v=""Trường Mầm Non Hoàng Anh""/>"
1757015268,"<tag k=""amenity"" v=""school""/><tag k=""name"" v=""Trường Trung Cấp Nghiệp Vụ Nam Sài Gòn""/>"
1765166512,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Đại học Sư phạm""/><tag k=""public_transport"" v=""platform""/>"
1765166514,"<tag k=""bus"" v=""yes""/><tag k=""highway"" v=""bus_stop""/><tag k=""name"" v=""Đại học Sài Gòn""/><tag k=""public_transport"" v=""platform""/>"
1767160329,"<tag k=""highway"" v=""traffic_signals""/>"
1767760195,"<tag k=""crossing"" v=""traffic_signals""/><tag k=""highway"" v=""traffic_signals""/>"
1767909391,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1768281397,"<tag k=""highway"" v=""turning_circle""/>"
1768565067,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""crossing_ref"" v=""zebra""/><tag k=""highway"" v=""crossing""/>"
1769173838,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1769277420,"<tag k=""highway"" v=""traffic_signals""/>"
1769277433,"<tag k=""highway"" v=""traffic_signals""/>"
1769277475,"<tag k=""highway"" v=""traffic_signals""/><tag k=""traffic_signals"" v=""signal""/>"
1769456892,"<tag k=""amenity"" v=""parking""/>"
1769456895,"<tag k=""name"" v=""Cửa Hàng Trang Sức Hà Tâm""/><tag k=""name:zh"" v=""河心""/><tag k=""shop"" v=""jewelry""/>"
1769477887,"<tag k=""barrier"" v=""gate""/>"
1769477888,"<tag k=""access"" v=""yes""/><tag k=""amenity"" v=""toilets""/><tag k=""fee"" v=""no""/>"
1769477893,"<tag k=""addr:housename"" v=""Vinatex Mart""/><tag k=""brand"" v=""WinMart+""/><tag k=""brand:wikidata"" v=""Q113236478""/><tag k=""name"" v=""WinMart+""/><tag k=""not:brand:wikidata"" v=""Q60245505""/><tag k=""shop"" v=""convenience""/>"
1769477944,"<tag k=""amenity"" v=""atm""/><tag k=""brand"" v=""BIDV""/><tag k=""brand:wikidata"" v=""Q1003180""/><tag k=""brand:wikipedia"" v=""vi:Ngân hàng Đầu tư và Phát triển Việt Nam""/><tag k=""name"" v=""ATM BIDV""/><tag k=""official_name"" v=""Ngân hàng Đầu tư và Phát triển Việt Nam""/><tag k=""official_name:en"" v=""Bank for Investment and Development of Vietnam""/><tag k=""official_name:vi"" v=""Ngân hàng Đầu tư và Phát triển Việt Nam""/><tag k=""operator"" v=""BIDV""/><tag k=""operator:wikidata"" v=""Q1003180""/>"
1770305079,"<tag k=""amenity"" v=""bicycle_parking""/>"
1770305088,"<tag k=""amenity"" v=""parking""/>"
1770305098,"<tag k=""addr:city"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 1""/><tag k=""addr:postcode"" v=""70000""/><tag k=""addr:province"" v=""Thành phố Hồ Chí Minh""/><tag k=""addr:street"" v=""CTCP Bất động sản Hướng Việt (Bất động sản Hướng Việt) được thành lập từ tháng 11/2018, đóng trụ sở chính tại tầng 1, toà nhà Packsimex, 52 Đông Du, phường Bến Nghé, quận 1, TP. HCM Giấy kinh doanh số 0315411148 - cấp vào 27/11/2018 tại Sở Kế Hoạch và Đầu""/><tag k=""addr:subdistrict"" v=""Phường Bến Nghé""/>"
1770305118,"<tag k=""addr:housenumber"" v=""74-76""/><tag k=""addr:street"" v=""Nguyễn Huệ""/><tag k=""amenity"" v=""cafe""/><tag k=""cuisine"" v=""vietnamese;international;coffee_shop""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Cà Phê Ciao""/><tag k=""note"" v=""add address""/><tag k=""opening_hours"" v=""Mo-Su 07:00-23:00""/><tag k=""phone"" v=""+8438231130""/><tag k=""source"" v=""survey""/><tag k=""website"" v=""https://ciaocafe.vn/""/>"
1770305170,"<tag k=""addr:housenumber"" v=""66""/><tag k=""addr:street"" v=""Đông Du""/><tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""indian""/><tag k=""name"" v=""Nhà Hàng Ấn Độ Curry Rice""/><tag k=""name:de"" v=""Indian Curry Rice""/>"
1770305180,"<tag k=""addr:housenumber"" v=""31""/><tag k=""addr:street"" v=""Đông Du""/><tag k=""alt_name"" v=""Halal Saigon""/><tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""asian""/><tag k=""diet:halal"" v=""yes""/><tag k=""name"" v=""Nhà Hàng Halal Sai Gon""/><tag k=""opening_hours"" v=""10:00-22:00""/><tag k=""strapline"" v=""Celebrating borderless Halal flavours""/><tag k=""website"" v=""http://www.halalsaigon.com.vn/""/>"
1770305230,"<tag k=""addr:housename"" v=""Nhà hàng Cung Đình""/><tag k=""addr:housenumber"" v=""146""/><tag k=""addr:street"" v=""Đường Pasteur""/><tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""vietnamese""/><tag k=""name"" v=""Nhà Hàng Cung Đình Rex""/><tag k=""name:en"" v=""Rex Royal Court Restaurant""/><tag k=""name:vi"" v=""146 Nhà hàng Cung Đình Rex""/>"
1770305235,"<tag k=""amenity"" v=""parking""/>"
1770305237,"<tag k=""leisure"" v=""sports_centre""/><tag k=""sport"" v=""tennis""/>"
1770305238,"<tag k=""amenity"" v=""atm""/><tag k=""brand"" v=""Techcombank""/><tag k=""brand:wikidata"" v=""Q10541776""/><tag k=""name"" v=""Techcombank""/><tag k=""opening_hours"" v=""24/7""/><tag k=""operator"" v=""Techcombank""/><tag k=""operator:wikidata"" v=""Q10541776""/>"
1770570155,"<tag k=""amenity"" v=""atm""/><tag k=""operator"" v=""DongABank""/>"
1770597594,"<tag k=""addr:housenumber"" v=""56""/><tag k=""addr:street"" v=""Phó Ðức Chính""/><tag k=""brand"" v=""FamilyMart""/><tag k=""brand:wikidata"" v=""Q1191685""/><tag k=""name"" v=""FamilyMart""/><tag k=""name:en"" v=""FamilyMart""/><tag k=""name:vi"" v=""FamilyMart""/><tag k=""shop"" v=""convenience""/><tag k=""website"" v=""http://www.vinafamilymart.com.vn""/>"
1770597595,"<tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""vietnamese""/><tag k=""name"" v=""Nhà Hàng Tiệc Cưới 108 Nguyễn Du""/>"
1770597599,"<tag k=""amenity"" v=""bicycle_parking""/>"
1770597603,"<tag k=""addr:street"" v=""Huyền Trân Công Chúa""/><tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Cà Phê 30-4""/><tag k=""phone"" v=""08085413""/>"
1770597616,"<tag k=""addr:housenumber"" v=""90""/><tag k=""addr:street"" v=""Hung Vuong""/><tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""international;grill;coffee_shop;persian;asian;steak_house;beef_bowl;russian;donut;pancake;fish_and_chips;chicken;vietnamese;oriental;breakfast;savory_pancakes;tea;seafood;friture;chinese;kebab;barbecue""/><tag k=""diet:vegan"" v=""yes""/><tag k=""email"" v=""darveshalims@gmail.com""/><tag k=""fixme"" v=""phone number seems wrong""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Nhà Hàng Alibaba""/><tag k=""opening_hours"" v=""Mo-Su 09:00-00:00""/><tag k=""phone"" v=""+84 1252026241""/>"
1770597626,"<tag k=""access"" v=""no""/><tag k=""barrier"" v=""lift_gate""/>"
1770597627,"<tag k=""addr:housename"" v=""Nha hat Lon""/><tag k=""addr:street"" v=""Cong truong Lam Son""/><tag k=""amenity"" v=""cafe""/><tag k=""brand"" v=""Highlands Coffee""/><tag k=""brand:wikidata"" v=""Q5759361""/><tag k=""cuisine"" v=""coffee_shop;vietnamese""/><tag k=""name"" v=""Highlands Coffee""/><tag k=""name:en"" v=""Highlands Coffee""/><tag k=""name:vi"" v=""Cafe Highlands""/><tag k=""takeaway"" v=""yes""/>"
1770597630,"<tag k=""amenity"" v=""bicycle_parking""/>"
1770597640,"<tag k=""shop"" v=""supermarket""/>"
1770597707,"<tag k=""addr:housenumber"" v=""61""/><tag k=""addr:street"" v=""Nam Kì Khởi Nghĩa""/><tag k=""alt_name"" v=""Mecca""/><tag k=""amenity"" v=""bar""/><tag k=""int_name"" v=""61""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Club 61""/><tag k=""name:de"" v=""Club 61""/>"
1770609108,"<tag k=""amenity"" v=""taxi""/><tag k=""name:de"" v=""Taxistand""/>"
1770609110,"<tag k=""amenity"" v=""bicycle_parking""/>"
1771654757,"<tag k=""amenity"" v=""atm""/><tag k=""operator"" v=""ACB &#38; Vietinbank""/>"
1771654763,"<tag k=""addr:city"" v=""Ho Chi Minh City""/><tag k=""addr:housename"" v=""Caravelle Hotel""/><tag k=""addr:postcode"" v=""Ben Nghe Ward, Dist. 1""/><tag k=""addr:street"" v=""19-23 Công Trường Lam Sơn""/><tag k=""amenity"" v=""bar""/><tag k=""name"" v=""Quán Bar Saigon Saigon""/><tag k=""operator"" v=""Caravelle Saigon""/>"
1773988307,"<tag k=""addr:street"" v=""Tôn Ðức Thắng""/><tag k=""amenity"" v=""bank""/><tag k=""name:en"" v=""MUFG""/>"
1775768250,"<tag k=""barrier"" v=""lift_gate""/>"
1775868572,"<tag k=""addr:housename"" v=""Riverside Palace""/><tag k=""addr:housenumber"" v=""360D""/><tag k=""addr:street"" v=""Bến Vân Đồn""/><tag k=""name"" v=""Hyundai Bến Thành""/><tag k=""not:brand:wikidata"" v=""Q55931""/><tag k=""shop"" v=""car""/><tag k=""website"" v=""http://www.hyundaibenthanh.com.vn""/>"
1775868594,"<tag k=""amenity"" v=""atm""/><tag k=""operator"" v=""Sacombank""/>"
1776232862,"<tag k=""amenity"" v=""restaurant""/><tag k=""cuisine"" v=""chinese""/><tag k=""name"" v=""Nhà Hàng Hải Cảng""/>"
1777244221,"<tag k=""addr:street"" v=""Đường Hoàng Diệu""/><tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Nhà Hàng Honeymoon""/>"
1777244242,"<tag k=""amenity"" v=""atm""/><tag k=""operator"" v=""Habubank""/>"
1777244280,"<tag k=""name"" v=""Hẻm 183 Bến Vân Đồn""/>"
1777244340,"<tag k=""leisure"" v=""sports_centre""/><tag k=""name"" v=""Phòng Tập GetFit Gym""/>"
1777244364,"<tag k=""addr:street"" v=""Đường Hoàng Diệu""/><tag k=""brand"" v=""Tous Les Jours""/><tag k=""brand:wikidata"" v=""Q3535609""/><tag k=""name"" v=""Tous Les Jours""/><tag k=""shop"" v=""bakery""/>"
1777244413,"<tag k=""amenity"" v=""car_wash""/>"
1779408054,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1779408189,"<tag k=""amenity"" v=""marketplace""/><tag k=""name"" v=""Chợ Cầu Dừa""/><tag k=""name:en"" v=""Cau Dua Market""/><tag k=""name:zh"" v=""椰桥市场""/>"
1779408248,"<tag k=""amenity"" v=""place_of_worship""/><tag k=""name"" v=""Miếu Ngũ Hành""/><tag k=""name:zh"" v=""五行庙""/>"
1793489503,"<tag k=""name"" v=""Cửa Hàng Mắt Kính Hàng Hiệu""/><tag k=""shop"" v=""optician""/>"
1833101068,"<tag k=""highway"" v=""turning_loop""/>"
1833373280,"<tag k=""highway"" v=""traffic_signals""/><tag k=""traffic_signals"" v=""signal""/>"
1833373518,"<tag k=""highway"" v=""traffic_signals""/>"
1833373520,"<tag k=""highway"" v=""traffic_signals""/>"
1833691664,"<tag k=""name"" v=""Khách Sạn Saigon Mini 5""/><tag k=""tourism"" v=""hotel""/>"
1833691826,"<tag k=""name"" v=""Cửa Hàng Xe Saigon Minsk""/><tag k=""name:de"" v=""Saigon Minsk""/><tag k=""shop"" v=""motorcycle""/>"
1847175980,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1847175984,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1847175988,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1847175989,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
1933274708,"<tag k=""amenity"" v=""restaurant""/><tag k=""name"" v=""Cửa Hàng Xôi Chè Bùi Thị Xuân""/>"
1933276047,"<tag k=""brand"" v=""Circle K""/><tag k=""brand:wikidata"" v=""Q3268010""/><tag k=""name"" v=""Circle K""/><tag k=""shop"" v=""convenience""/>"
1938960542,"<tag k=""name"" v=""Shop&#38;Go!""/><tag k=""shop"" v=""convenience""/>"
1969392540,"<tag k=""amenity"" v=""cafe""/><tag k=""cuisine"" v=""coffee_shop""/><tag k=""name"" v=""Cà Phê Calibre""/>"
