ref,info
17540727,"<member type=""node"" ref=""11757109512"" role=""platform""/><member type=""node"" ref=""11813095034"" role=""platform""/><member type=""node"" ref=""3116339946"" role=""platform""/><member type=""node"" ref=""11813095035"" role=""platform""/><member type=""node"" ref=""3116339948"" role=""platform""/><member type=""node"" ref=""3116339949"" role=""platform""/><member type=""way"" ref=""189165773"" role=""""/><member type=""way"" ref=""1018414111"" role=""""/><member type=""way"" ref=""327097661"" role=""""/><member type=""way"" ref=""723832756"" role=""""/><member type=""way"" ref=""1331550078"" role=""""/><member type=""way"" ref=""1331550079"" role=""""/><member type=""way"" ref=""1307177179"" role=""""/><member type=""way"" ref=""1056695383"" role=""""/><member type=""way"" ref=""408246127"" role=""""/><member type=""way"" ref=""723594455"" role=""""/><member type=""way"" ref=""723823267"" role=""""/><member type=""way"" ref=""723823266"" role=""""/><member type=""way"" ref=""408246393"" role=""""/><tag k=""charge"" v=""7000 VND""/><tag k=""colour"" v=""#4F0AFF""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Bến xe Chợ Lớn""/><tag k=""interval"" v=""00:04-00:10""/><tag k=""name"" v=""Bến xe Chợ Lớn - Ngã ba Tân Vạn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 04:30-21:15""/><tag k=""operator"" v=""Hợp tác xã vận tải 19/5""/><tag k=""ref"" v=""150""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Ngã ba Tân Vạn""/><tag k=""type"" v=""route""/>"
17540728,"<member type=""node"" ref=""2341633617"" role=""platform""/><member type=""node"" ref=""3167004171"" role=""platform""/><member type=""node"" ref=""3167004172"" role=""platform""/><member type=""node"" ref=""3167004173"" role=""platform""/><member type=""node"" ref=""3164261851"" role=""platform""/><member type=""node"" ref=""3164261850"" role=""platform""/><member type=""node"" ref=""6315683491"" role=""platform""/><member type=""node"" ref=""3150775225"" role=""platform""/><member type=""way"" ref=""1267138238"" role=""""/><member type=""way"" ref=""326771005"" role=""""/><member type=""way"" ref=""327048052"" role=""""/><member type=""way"" ref=""1271931205"" role=""""/><member type=""way"" ref=""723852733"" role=""""/><member type=""way"" ref=""724469878"" role=""""/><member type=""way"" ref=""303754189"" role=""""/><member type=""way"" ref=""723880082"" role=""""/><member type=""way"" ref=""55884211"" role=""""/><member type=""way"" ref=""327181434"" role=""""/><member type=""way"" ref=""1185430805"" role=""""/><member type=""way"" ref=""723832757"" role=""""/><member type=""way"" ref=""327181433"" role=""""/><member type=""way"" ref=""721696780"" role=""""/><member type=""way"" ref=""721696781"" role=""""/><tag k=""charge"" v=""7000 VND""/><tag k=""colour"" v=""#4F0AFF""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Ngã ba Tân Vạn""/><tag k=""interval"" v=""00:04-00:10""/><tag k=""name"" v=""Ngã ba Tân Vạn - Bến xe Chợ Lớn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 04:30-21:15""/><tag k=""operator"" v=""Hợp tác xã vận tải 19/5""/><tag k=""ref"" v=""150""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Bến xe Chợ Lớn""/><tag k=""type"" v=""route""/>"
17540729,"<member type=""relation"" ref=""17540727"" role=""""/><member type=""relation"" ref=""17540728"" role=""""/><tag k=""name"" v=""Bến xe Chợ Lớn - Ngã ba Tân Vạn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""operator"" v=""Hợp tác xã vận tải 19/5""/><tag k=""ref"" v=""150""/><tag k=""route_master"" v=""bus""/><tag k=""type"" v=""route_master""/>"
17540733,"<member type=""node"" ref=""11868497857"" role=""platform_entry_only""/><member type=""way"" ref=""326849850"" role=""""/><member type=""way"" ref=""163970343"" role=""""/><member type=""way"" ref=""60080216"" role=""""/><member type=""way"" ref=""146511211"" role=""""/><member type=""way"" ref=""1278431099"" role=""""/><member type=""way"" ref=""239030907"" role=""""/><member type=""way"" ref=""239031346"" role=""""/><member type=""way"" ref=""239031344"" role=""""/><member type=""way"" ref=""719444480"" role=""""/><member type=""way"" ref=""719444481"" role=""""/><member type=""way"" ref=""719447533"" role=""""/><member type=""way"" ref=""719449672"" role=""""/><member type=""way"" ref=""719449669"" role=""""/><member type=""way"" ref=""719438575"" role=""""/><member type=""way"" ref=""239031136"" role=""""/><member type=""way"" ref=""239031052"" role=""""/><member type=""way"" ref=""33573873"" role=""""/><member type=""way"" ref=""719454562"" role=""""/><member type=""way"" ref=""219859643"" role=""""/><member type=""way"" ref=""720357121"" role=""""/><member type=""way"" ref=""720372215"" role=""""/><member type=""way"" ref=""724152275"" role=""""/><member type=""way"" ref=""724152274"" role=""""/><member type=""way"" ref=""1268643575"" role=""""/><member type=""way"" ref=""1319661276"" role=""""/><member type=""way"" ref=""696114974"" role=""""/><member type=""way"" ref=""724091816"" role=""""/><member type=""way"" ref=""724091817"" role=""""/><member type=""way"" ref=""703307393"" role=""""/><member type=""way"" ref=""722054810"" role=""""/><member type=""way"" ref=""703307396"" role=""""/><member type=""way"" ref=""817119560"" role=""""/><member type=""way"" ref=""1267913078"" role=""""/><member type=""way"" ref=""1217870281"" role=""""/><member type=""way"" ref=""1128344409"" role=""""/><member type=""way"" ref=""326848007"" role=""""/><member type=""way"" ref=""1019513540"" role=""""/><member type=""way"" ref=""719035066"" role=""""/><member type=""way"" ref=""703812263"" role=""""/><member type=""way"" ref=""1018203944"" role=""""/><member type=""way"" ref=""1265997675"" role=""""/><member type=""way"" ref=""1174209077"" role=""""/><member type=""way"" ref=""1185248892"" role=""""/><member type=""way"" ref=""1232849513"" role=""""/><member type=""way"" ref=""1232849516"" role=""""/><member type=""way"" ref=""35113743"" role=""""/><member type=""way"" ref=""329878186"" role=""""/><member type=""way"" ref=""747231131"" role=""""/><member type=""way"" ref=""678315474"" role=""""/><member type=""way"" ref=""686500792"" role=""""/><member type=""node"" ref=""11868497858"" role=""platform""/><member type=""node"" ref=""11868497859"" role=""platform""/><member type=""node"" ref=""11868497860"" role=""platform""/><member type=""node"" ref=""11868497861"" role=""platform""/><member type=""node"" ref=""3175002779"" role=""platform""/><member type=""node"" ref=""3160554147"" role=""platform""/><member type=""node"" ref=""4884593221"" role=""platform""/><member type=""node"" ref=""9470667889"" role=""platform""/><member type=""node"" ref=""5417843026"" role=""platform""/><member type=""node"" ref=""11753277693"" role=""platform""/><member type=""node"" ref=""11753277694"" role=""platform""/><member type=""node"" ref=""6315351599"" role=""platform""/><member type=""node"" ref=""9402954182"" role=""platform""/><member type=""node"" ref=""9470667891"" role=""platform""/><member type=""node"" ref=""7739047808"" role=""platform""/><member type=""node"" ref=""6128564185"" role=""platform""/><member type=""node"" ref=""3168095079"" role=""platform""/><member type=""node"" ref=""3168095080"" role=""platform""/><member type=""node"" ref=""12212047755"" role=""platform""/><tag k=""charge"" v=""5000 VND""/><tag k=""colour"" v=""#4F0AFF""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Khu dân cư Trung Sơn""/><tag k=""interval"" v=""00:12-00:18""/><tag k=""name"" v=""Khu dân cư Trung Sơn - Bến Thành - Sân bay Tân Sơn Nhất""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 05:15-19:00""/><tag k=""operator"" v=""Công ty TNHH Du lịch, Dịch vụ Xây dựng Bảo Yến""/><tag k=""ref"" v=""152""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Sân bay Tân Sơn Nhất""/><tag k=""type"" v=""route""/><tag k=""via"" v=""Bến Thành""/>"
17540734,"<member type=""way"" ref=""326771006"" role=""""/><member type=""way"" ref=""749986988"" role=""""/><member type=""way"" ref=""329878183"" role=""""/><member type=""way"" ref=""1267913090"" role=""""/><member type=""way"" ref=""329878184"" role=""""/><member type=""way"" ref=""1267913093"" role=""""/><member type=""way"" ref=""703812379"" role=""""/><member type=""way"" ref=""719035063"" role=""""/><member type=""way"" ref=""1128344410"" role=""""/><member type=""way"" ref=""1128345002"" role=""""/><member type=""way"" ref=""1185864079"" role=""""/><member type=""way"" ref=""1128345001"" role=""""/><member type=""way"" ref=""719043756"" role=""""/><member type=""way"" ref=""1265743177"" role=""""/><member type=""way"" ref=""1265743176"" role=""""/><member type=""way"" ref=""1265743189"" role=""""/><member type=""way"" ref=""1267138239"" role=""""/><member type=""way"" ref=""466200149"" role=""""/><member type=""way"" ref=""192680173"" role=""""/><member type=""way"" ref=""1265743191"" role=""""/><member type=""way"" ref=""724125651"" role=""""/><member type=""way"" ref=""1220172472"" role=""""/><member type=""way"" ref=""724060393"" role=""""/><member type=""way"" ref=""724060392"" role=""""/><member type=""way"" ref=""215424982"" role=""""/><member type=""way"" ref=""817914015"" role=""""/><member type=""way"" ref=""703307398"" role=""""/><member type=""way"" ref=""722054809"" role=""""/><member type=""way"" ref=""431068520"" role=""""/><member type=""way"" ref=""466095118"" role=""""/><member type=""way"" ref=""696114975"" role=""""/><member type=""way"" ref=""327048058"" role=""""/><member type=""way"" ref=""219859645"" role=""""/><member type=""way"" ref=""719454561"" role=""""/><member type=""way"" ref=""219859641"" role=""""/><member type=""way"" ref=""1227923937"" role=""""/><member type=""way"" ref=""239031059"" role=""""/><member type=""way"" ref=""219856946"" role=""""/><member type=""way"" ref=""719449670"" role=""""/><member type=""way"" ref=""706342539"" role=""""/><member type=""way"" ref=""719447532"" role=""""/><member type=""way"" ref=""706342541"" role=""""/><member type=""way"" ref=""1163571055"" role=""""/><member type=""way"" ref=""567751081"" role=""""/><member type=""way"" ref=""163970342"" role=""""/><member type=""way"" ref=""59449906"" role=""""/><member type=""way"" ref=""168038885"" role=""""/><member type=""way"" ref=""1278431096"" role=""""/><member type=""way"" ref=""326849850"" role=""""/><member type=""node"" ref=""11754611890"" role=""platform""/><member type=""node"" ref=""3168120097"" role=""platform""/><member type=""node"" ref=""11754611892"" role=""platform""/><member type=""node"" ref=""11773317350"" role=""platform""/><member type=""node"" ref=""6795152088"" role=""platform""/><member type=""node"" ref=""11625833669"" role=""platform""/><member type=""node"" ref=""11773317353"" role=""platform""/><member type=""node"" ref=""5423964121"" role=""platform""/><member type=""node"" ref=""5423964222"" role=""platform""/><member type=""node"" ref=""11753277685"" role=""platform""/><member type=""node"" ref=""9468454792"" role=""platform""/><member type=""node"" ref=""6315671616"" role=""platform""/><member type=""node"" ref=""6315672801"" role=""platform""/><member type=""node"" ref=""3175002782"" role=""platform""/><member type=""node"" ref=""3175002780"" role=""platform""/><member type=""node"" ref=""11868497867"" role=""platform""/><member type=""node"" ref=""11868497857"" role=""platform_exit_only""/><tag k=""charge"" v=""5000 VND""/><tag k=""colour"" v=""#4F0AFF""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Sân bay Tân Sơn Nhất""/><tag k=""interval"" v=""00:12-00:18""/><tag k=""name"" v=""Sân bay Tân Sơn Nhất - Bến Thành - Khu dân cư Trung Sơn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 05:15-19:00""/><tag k=""operator"" v=""Công ty TNHH Du lịch, Dịch vụ Xây dựng Bảo Yến""/><tag k=""ref"" v=""152""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Khu dân cư Trung Sơn""/><tag k=""type"" v=""route""/><tag k=""via"" v=""Bến Thành""/>"
17540735,"<member type=""relation"" ref=""17540733"" role=""""/><member type=""relation"" ref=""17540734"" role=""""/><tag k=""name"" v=""Khu dân cư Trung Sơn - Bến Thành - Sân bay Tân Sơn Nhất""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""operator"" v=""Công ty TNHH Du lịch, Dịch vụ Xây dựng Bảo Yến""/><tag k=""ref"" v=""152""/><tag k=""route_master"" v=""bus""/><tag k=""type"" v=""route_master""/>"
17540736,"<member type=""node"" ref=""9473338375"" role=""platform_entry_only""/><member type=""way"" ref=""1278431103"" role=""""/><member type=""way"" ref=""188114132"" role=""""/><member type=""way"" ref=""699041440"" role=""""/><member type=""way"" ref=""1278431107"" role=""""/><member type=""way"" ref=""1278431108"" role=""""/><member type=""way"" ref=""205957624"" role=""""/><member type=""way"" ref=""1052277184"" role=""""/><member type=""way"" ref=""569375727"" role=""""/><member type=""way"" ref=""706639769"" role=""""/><member type=""way"" ref=""706639772"" role=""""/><member type=""way"" ref=""1052277187"" role=""""/><member type=""way"" ref=""1052277188"" role=""""/><member type=""way"" ref=""149904745"" role=""""/><member type=""way"" ref=""1278431112"" role=""""/><member type=""way"" ref=""1278431113"" role=""""/><member type=""way"" ref=""614356102"" role=""""/><member type=""way"" ref=""227295986"" role=""""/><member type=""way"" ref=""149904672"" role=""""/><member type=""way"" ref=""149904649"" role=""""/><member type=""way"" ref=""245572768"" role=""""/><member type=""way"" ref=""706639771"" role=""""/><member type=""way"" ref=""706639770"" role=""""/><member type=""way"" ref=""1052293789"" role=""""/><member type=""way"" ref=""699041202"" role=""""/><member type=""way"" ref=""165277516"" role=""""/><member type=""way"" ref=""1052281151"" role=""""/><member type=""way"" ref=""1052281148"" role=""""/><member type=""way"" ref=""226216381"" role=""""/><member type=""way"" ref=""1052281882"" role=""""/><member type=""way"" ref=""1300664777"" role=""""/><member type=""way"" ref=""1300664776"" role=""""/><member type=""way"" ref=""1300664774"" role=""""/><member type=""way"" ref=""1300664772"" role=""""/><member type=""way"" ref=""1278431102"" role=""""/><member type=""way"" ref=""1160635185"" role=""""/><member type=""node"" ref=""9473338374"" role=""platform""/><member type=""node"" ref=""9473338377"" role=""platform""/><member type=""node"" ref=""9473338371"" role=""platform""/><member type=""node"" ref=""9473338380"" role=""platform""/><member type=""node"" ref=""5128209821"" role=""platform""/><member type=""node"" ref=""4803521422"" role=""platform""/><member type=""node"" ref=""3128739582"" role=""platform""/><member type=""node"" ref=""9473338376"" role=""platform""/><member type=""node"" ref=""9473338379"" role=""platform""/><member type=""node"" ref=""9473338372"" role=""platform""/><member type=""node"" ref=""9473338369"" role=""platform""/><member type=""node"" ref=""9473338370"" role=""platform""/><member type=""node"" ref=""9473338378"" role=""platform""/><member type=""node"" ref=""9473338373"" role=""platform""/><member type=""node"" ref=""9471827247"" role=""platform_exit_only""/><tag k=""charge"" v=""10000 VND""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Riverside Resident""/><tag k=""interval"" v=""01:00""/><tag k=""name"" v=""Riverside Resident - Crescent Mall""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 08:15-21:35""/><tag k=""operator"" v=""Công ty TNHH Thương mại Dịch vụ Công cộng Đô thị mới Phố Cảnh""/><tag k=""ref"" v=""D3""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Crescent Mall""/><tag k=""type"" v=""route""/>"
17540737,"<member type=""node"" ref=""9471827247"" role=""platform_entry_only""/><member type=""way"" ref=""1027582794"" role=""""/><member type=""way"" ref=""1300664772"" role=""""/><member type=""way"" ref=""1300664774"" role=""""/><member type=""way"" ref=""1300664776"" role=""""/><member type=""way"" ref=""1300664777"" role=""""/><member type=""way"" ref=""1052281882"" role=""""/><member type=""way"" ref=""226216381"" role=""""/><member type=""way"" ref=""1052281148"" role=""""/><member type=""way"" ref=""1052281151"" role=""""/><member type=""way"" ref=""165277516"" role=""""/><member type=""way"" ref=""611471648"" role=""""/><member type=""way"" ref=""699041101"" role=""""/><member type=""way"" ref=""1052281883"" role=""""/><member type=""way"" ref=""1052277185"" role=""""/><member type=""way"" ref=""569375727"" role=""""/><member type=""way"" ref=""706639769"" role=""""/><member type=""way"" ref=""706639772"" role=""""/><member type=""way"" ref=""1052277187"" role=""""/><member type=""way"" ref=""1052277188"" role=""""/><member type=""way"" ref=""149904745"" role=""""/><member type=""way"" ref=""1278431112"" role=""""/><member type=""way"" ref=""1278431113"" role=""""/><member type=""way"" ref=""614356102"" role=""""/><member type=""way"" ref=""614356354"" role=""""/><member type=""way"" ref=""1278431118"" role=""""/><member type=""way"" ref=""245572768"" role=""""/><member type=""way"" ref=""706639771"" role=""""/><member type=""way"" ref=""706639770"" role=""""/><member type=""way"" ref=""1052293789"" role=""""/><member type=""way"" ref=""205957624"" role=""""/><member type=""way"" ref=""1278431108"" role=""""/><member type=""way"" ref=""1278431107"" role=""""/><member type=""way"" ref=""699041440"" role=""""/><member type=""way"" ref=""188114132"" role=""""/><member type=""way"" ref=""1278431103"" role=""""/><member type=""node"" ref=""9473323500"" role=""platform""/><member type=""node"" ref=""9473323501"" role=""platform""/><member type=""node"" ref=""9473323496"" role=""platform""/><member type=""node"" ref=""9473338371"" role=""platform""/><member type=""node"" ref=""9473338380"" role=""platform""/><member type=""node"" ref=""5128209821"" role=""platform""/><member type=""node"" ref=""4803521422"" role=""platform""/><member type=""node"" ref=""3128739582"" role=""platform""/><member type=""node"" ref=""9473338376"" role=""platform""/><member type=""node"" ref=""9473323499"" role=""platform""/><member type=""node"" ref=""9473323497"" role=""platform""/><member type=""node"" ref=""9473338370"" role=""platform""/><member type=""node"" ref=""9473323495"" role=""platform""/><member type=""node"" ref=""9473323498"" role=""platform""/><member type=""node"" ref=""9473338375"" role=""platform_exit_only""/><tag k=""charge"" v=""10000 VND""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Crescent Mall""/><tag k=""interval"" v=""01:00""/><tag k=""name"" v=""Crescent Mall - Riverside Resident""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 08:15-21:35""/><tag k=""operator"" v=""Công ty TNHH Thương mại Dịch vụ Công cộng Đô thị mới Phố Cảnh""/><tag k=""ref"" v=""D3""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Riverside Resident""/><tag k=""type"" v=""route""/>"
17540738,"<member type=""relation"" ref=""17540736"" role=""""/><member type=""relation"" ref=""17540737"" role=""""/><tag k=""name"" v=""Riverside Resident - Crescent Mall""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""operator"" v=""Công ty TNHH Thương mại Dịch vụ Công cộng Đô thị mới Phố Cảnh""/><tag k=""ref"" v=""D3""/><tag k=""route_master"" v=""bus""/><tag k=""type"" v=""route_master""/>"
17541142,"<member type=""node"" ref=""11868700607"" role=""platform""/><member type=""node"" ref=""11868700608"" role=""platform""/><member type=""node"" ref=""11868700609"" role=""platform""/><member type=""node"" ref=""11868700611"" role=""platform""/><member type=""node"" ref=""11868700612"" role=""platform""/><member type=""node"" ref=""11868700613"" role=""platform""/><member type=""node"" ref=""11868700614"" role=""platform""/><member type=""node"" ref=""9468454791"" role=""platform""/><member type=""node"" ref=""9402954190"" role=""platform""/><member type=""node"" ref=""6789351748"" role=""platform""/><member type=""node"" ref=""3166133532"" role=""platform""/><member type=""node"" ref=""3334343861"" role=""platform""/><member type=""node"" ref=""10741748105"" role=""platform_exit_only""/><member type=""way"" ref=""1164042053"" role=""""/><member type=""way"" ref=""1297579248"" role=""""/><member type=""way"" ref=""1198246177"" role=""""/><member type=""way"" ref=""172404072"" role=""""/><member type=""way"" ref=""1276098332"" role=""""/><member type=""way"" ref=""1278461392"" role=""""/><member type=""way"" ref=""366651495"" role=""""/><member type=""way"" ref=""1198246182"" role=""""/><member type=""way"" ref=""1198246181"" role=""""/><member type=""way"" ref=""1198246180"" role=""""/><member type=""way"" ref=""1198246179"" role=""""/><member type=""way"" ref=""172404166"" role=""""/><member type=""way"" ref=""731127581"" role=""""/><member type=""way"" ref=""978332628"" role=""""/><member type=""way"" ref=""505809384"" role=""""/><member type=""way"" ref=""592972023"" role=""""/><member type=""way"" ref=""731127579"" role=""""/><member type=""way"" ref=""218265679"" role=""""/><member type=""way"" ref=""218265694"" role=""""/><member type=""way"" ref=""218265689"" role=""""/><member type=""way"" ref=""218265687"" role=""""/><member type=""way"" ref=""621430392"" role=""""/><member type=""way"" ref=""218265702"" role=""""/><member type=""way"" ref=""218265684"" role=""""/><member type=""way"" ref=""724479609"" role=""""/><member type=""way"" ref=""318180350"" role=""""/><member type=""way"" ref=""724479607"" role=""""/><member type=""way"" ref=""1225364079"" role=""""/><member type=""way"" ref=""1225364074"" role=""""/><member type=""way"" ref=""724479606"" role=""""/><member type=""way"" ref=""724479604"" role=""""/><member type=""way"" ref=""229485690"" role=""""/><member type=""way"" ref=""189193717"" role=""""/><member type=""way"" ref=""621432415"" role=""""/><member type=""way"" ref=""724068483"" role=""""/><member type=""way"" ref=""189027764"" role=""""/><member type=""way"" ref=""1273398497"" role=""""/><member type=""way"" ref=""1058301835"" role=""""/><member type=""way"" ref=""1221943881"" role=""""/><member type=""way"" ref=""1174202629"" role=""""/><member type=""way"" ref=""682715182"" role=""""/><member type=""way"" ref=""1176132333"" role=""""/><member type=""way"" ref=""326848019"" role=""""/><member type=""way"" ref=""605133440"" role=""""/><member type=""way"" ref=""724384524"" role=""""/><member type=""way"" ref=""1018203944"" role=""""/><member type=""way"" ref=""1018203946"" role=""""/><member type=""way"" ref=""1265997677"" role=""""/><member type=""way"" ref=""703812379"" role=""""/><member type=""way"" ref=""719035061"" role=""""/><member type=""way"" ref=""719035064"" role=""""/><member type=""way"" ref=""1128344410"" role=""""/><member type=""way"" ref=""1128345002"" role=""""/><member type=""way"" ref=""1185864079"" role=""""/><member type=""way"" ref=""1128345001"" role=""""/><member type=""way"" ref=""1132278756"" role=""""/><member type=""way"" ref=""245571623"" role=""""/><member type=""way"" ref=""1220049397"" role=""""/><member type=""way"" ref=""723893361"" role=""""/><member type=""way"" ref=""326770977"" role=""""/><member type=""way"" ref=""1289160316"" role=""""/><member type=""way"" ref=""1175008029"" role=""""/><member type=""way"" ref=""1185425438"" role=""""/><member type=""way"" ref=""1019411753"" role=""""/><tag k=""charge"" v=""7000 VND""/><tag k=""colour"" v=""#76C04D""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Vinhomes Grand Park""/><tag k=""interval"" v=""00:15-00:20""/><tag k=""name"" v=""Vinhomes Grand Park - Bến xe Sài Gòn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 05:00-22:00""/><tag k=""operator"" v=""Công ty TNHH Vận tải Sinh thái Vinbus""/><tag k=""ref"" v=""D4""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Bến xe Sài Gòn""/><tag k=""type"" v=""route""/>"
17541143,"<member type=""node"" ref=""10741748105"" role=""platform_entry_only""/><member type=""node"" ref=""4616360490"" role=""platform""/><member type=""node"" ref=""6315672385"" role=""platform""/><member type=""node"" ref=""6956317386"" role=""platform""/><member type=""node"" ref=""11773317352"" role=""platform""/><member type=""node"" ref=""6047997501"" role=""platform""/><member type=""node"" ref=""6512288953"" role=""platform""/><member type=""node"" ref=""11868700617"" role=""platform""/><member type=""node"" ref=""11868700618"" role=""platform""/><member type=""node"" ref=""11868700620"" role=""platform""/><member type=""node"" ref=""11868700621"" role=""platform""/><member type=""node"" ref=""11847376738"" role=""platform""/><member type=""way"" ref=""1265213596"" role=""""/><member type=""way"" ref=""1174192435"" role=""""/><member type=""way"" ref=""285894645"" role=""""/><member type=""way"" ref=""1218693155"" role=""""/><member type=""way"" ref=""682105048"" role=""""/><member type=""way"" ref=""682107400"" role=""""/><member type=""way"" ref=""550955110"" role=""""/><member type=""way"" ref=""1267006225"" role=""""/><member type=""way"" ref=""682105050"" role=""""/><member type=""way"" ref=""817119560"" role=""""/><member type=""way"" ref=""1267913078"" role=""""/><member type=""way"" ref=""1217870281"" role=""""/><member type=""way"" ref=""1128344409"" role=""""/><member type=""way"" ref=""326848007"" role=""""/><member type=""way"" ref=""719035057"" role=""""/><member type=""way"" ref=""1268643577"" role=""""/><member type=""way"" ref=""1267694075"" role=""""/><member type=""way"" ref=""1174242196"" role=""""/><member type=""way"" ref=""1185268321"" role=""""/><member type=""way"" ref=""1228572418"" role=""""/><member type=""way"" ref=""35114842"" role=""""/><member type=""way"" ref=""1221943882"" role=""""/><member type=""way"" ref=""1058301835"" role=""""/><member type=""way"" ref=""1273398496"" role=""""/><member type=""way"" ref=""326846281"" role=""""/><member type=""way"" ref=""1055147195"" role=""""/><member type=""way"" ref=""1072177020"" role=""""/><member type=""way"" ref=""1170452464"" role=""""/><member type=""way"" ref=""229485691"" role=""""/><member type=""way"" ref=""724477806"" role=""""/><member type=""way"" ref=""724477804"" role=""""/><member type=""way"" ref=""724477803"" role=""""/><member type=""way"" ref=""1225364078"" role=""""/><member type=""way"" ref=""1225364076"" role=""""/><member type=""way"" ref=""286284836"" role=""""/><member type=""way"" ref=""1228577419"" role=""""/><member type=""way"" ref=""318180352"" role=""""/><member type=""way"" ref=""218265677"" role=""""/><member type=""way"" ref=""218265678"" role=""""/><member type=""way"" ref=""721737700"" role=""""/><member type=""way"" ref=""621430394"" role=""""/><member type=""way"" ref=""218265690"" role=""""/><member type=""way"" ref=""721738519"" role=""""/><member type=""way"" ref=""721738518"" role=""""/><member type=""way"" ref=""218265703"" role=""""/><member type=""way"" ref=""218265701"" role=""""/><member type=""way"" ref=""731127574"" role=""""/><member type=""way"" ref=""731127575"" role=""""/><member type=""way"" ref=""731127576"" role=""""/><member type=""way"" ref=""321568288"" role=""""/><member type=""way"" ref=""592972025"" role=""""/><member type=""way"" ref=""1319661271"" role=""""/><member type=""way"" ref=""1283494671"" role=""""/><member type=""way"" ref=""172404222"" role=""""/><member type=""way"" ref=""1276098332"" role=""""/><member type=""way"" ref=""1278461387"" role=""""/><member type=""way"" ref=""172404030"" role=""""/><member type=""way"" ref=""1198246177"" role=""""/><member type=""way"" ref=""1297579248"" role=""""/><member type=""way"" ref=""1198246178"" role=""""/><member type=""way"" ref=""1297579247"" role=""""/><member type=""way"" ref=""1169313945"" role=""""/><tag k=""charge"" v=""7000 VND""/><tag k=""colour"" v=""#76C04D""/><tag k=""fee"" v=""yes""/><tag k=""from"" v=""Bến xe Sài Gòn""/><tag k=""interval"" v=""00:15-00:20""/><tag k=""name"" v=""Bến xe Sài Gòn - Vinhomes Grand Park""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""opening_hours"" v=""Mo-Su 05:00-22:00""/><tag k=""operator"" v=""Công ty TNHH Vận tải Sinh thái Vinbus""/><tag k=""ref"" v=""D4""/><tag k=""route"" v=""bus""/><tag k=""to"" v=""Vinhomes Grand Park""/><tag k=""type"" v=""route""/>"
17541144,"<member type=""relation"" ref=""17541142"" role=""""/><member type=""relation"" ref=""17541143"" role=""""/><tag k=""name"" v=""Vinhomes Grand Park - Bến xe Sài Gòn""/><tag k=""network"" v=""Xe buýt Thành phố Hồ Chí Minh""/><tag k=""network:wikidata"" v=""Q30919670""/><tag k=""operator"" v=""Công ty TNHH Vận tải Sinh thái Vinbus""/><tag k=""ref"" v=""D4""/><tag k=""route_master"" v=""bus""/><tag k=""type"" v=""route_master""/>"
